latitude,lontitude,Workload,Latency,Max_Distance,Capacity,user id
31.285059,121.406807,9,0.02781,8.343,,243954e01bcd00bb52e6df8d09a67240
31.285059,121.406807,7,0.02321,6.963,,cea56771e981a61b5089d728db825798
31.285059,121.406807,1,0.02747,8.241,,0081016efdf84bf9f5571f55022f2802
31.285059,121.406807,7,0.0229,6.87,,681332baf39ebe95a458035dea99f480
31.327484,121.406697,1,0.01276,3.828,,2069bb1669fd012736be5dcd3128c4bb
31.327484,121.406697,3,0.02405,7.215,,8d2ecb29736a4406f6e1a78e937cec7a
31.327484,121.406697,3,0.01457,4.371,,197850c301970b6449efd228f6498b36
31.250271,121.406561,7,0.01996,5.988,,ac64161f7f7cc95bd8c866b47ae7b1a4
31.250271,121.406561,5,0.02776,8.328,,4cdf3b41d91b59c7f6ff25e84d427398
31.250271,121.406561,2,0.02716,8.148,,45be15001934ae36ed9a31419e4063ff
31.250271,121.406561,1,0.01231,3.693,,402b1923ad3d94b672acb5e6ab3850be
31.250271,121.406561,6,0.02611,7.833,,b7ce1d5f7702fec9e9404c22501c897a
31.250271,121.406561,7,0.01422,4.266,,0f2c8e20330b733d75add50bdcbca46f
31.250271,121.406561,8,0.01216,3.648,,6a712f57fd138eddce64d13061e16cfa
31.18026,121.406339,8,0.01631,4.893,,380b99eb39227870e6eeafa68060112a
30.956486,121.40597,7,0.02716,8.148,,bd15c71500c5265e242c2b942eacd40a
30.956486,121.40597,8,0.01304,3.912,,1ac3bb6dfebe2c8b8f02443b47c7858e
31.210033,121.405714,3,0.01362,4.086,,634561b5643d1d30986c4fdc2002ef4a
31.210033,121.405714,7,0.01723,5.169,,7e7fe16135e98ab356adb3fabf0bc2e1
31.210033,121.405714,7,0.01,3,,4f82941a73971516a6e8213fd2a34853
31.210033,121.405714,3,0.01368,4.104,,f0cc636841d72315c309ecde31fd48b7
31.236856,121.40554,6,0.01348,4.044,,f7cf63a018f9da2e2218a72d6ca79898
31.236856,121.40554,9,0.02833,8.499,,7ab88b866a618c2c545d03a4a5ec58dc
31.236856,121.40554,3,0.02361,7.083,,9879b342740c4a0734867f92e4476ba8
31.236856,121.40554,3,0.01572,4.716,,2179207a62c37f8e5fd875dba2701939
31.236856,121.40554,3,0.02959,8.877,,ad8e8c3a7b574bace29a17605c28e931
31.16346,121.405127,8,0.02877,8.631,,fbfde96bc5c36837ec061f57e82a9080
31.16346,121.405127,8,0.0281,8.43,,8ae21ac9fdfb4063c229c6986432db28
31.16346,121.405127,7,0.01502,4.506,,546690f76f0343c7b17b989ebd0ecd12
31.16346,121.405127,7,0.02387,7.161,,7e5a4bb3c68d537a562730dbbd51e7b6
31.16346,121.405127,4,0.02588,7.764,,9d6e910acad371b893a9b27a29b7ae40
31.16346,121.405127,1,0.02078,6.234,,051c33498dee3d732d2ffc454773d8a7
31.16346,121.405127,3,0.01104,3.312,,87d3973560bab915bea64a9ad5b3d4b6
31.16346,121.405127,7,0.0247,7.41,,88414bdedd33ec72d116101d29662d7f
31.16346,121.405127,6,0.01561,4.683,,0cbc9a5dda6ce922cae22695ef6bc511
31.16346,121.405127,8,0.01694,5.082,,f10bd65702e6dfe6e88a5134723a4f49
31.018376,121.40507,6,0.0139,4.17,,43a4c2198de36d3d589f099bf1815476
31.018376,121.40507,3,0.02041,6.123,,9995f2d1e2633ba9043aa6c859a88d53
31.316181,121.405014,4,0.01491,4.473,,9f25fbebeb5325169777fddc6e3ebb01
31.316181,121.405014,4,0.02926,8.778,,eb335d00b6ca5ae9db314b1802c1fa08
31.316181,121.405014,2,0.01746,5.238,,5fd2e7dec9c4974edf7e50a1d8fe5dab
31.078365,121.404647,3,0.02893,8.679,,c4c5aa3f10f1ee7f844bbc296939f58b
31.078365,121.404647,7,0.01989,5.967,,085049d62fcede4077c368ed041fa410
31.078365,121.404647,7,0.01992,5.976,,ee612c48ceaea0d8f1c73952c3014690
31.078365,121.404647,2,0.01382,4.146,,c5eec42a2cd2fcf665c5939d75c71f58
31.056648,121.404326,6,0.02475,7.425,,db9a1a7cbfd009030e065f6b062ff5da
31.056648,121.404326,8,0.02575,7.725,,613baaaff97f28ea394a243fd9820a95
31.056648,121.404326,1,0.01829,5.487,,574ebe51f482148ae984b92964ca845e
31.056648,121.404326,5,0.02693,8.079,,01b672fda036d7a1ffdaba650cf3e674
31.195613,121.40425,4,0.01593,4.779,,2b9d82962c22a072ca8d415e979f9fd7
31.195613,121.40425,7,0.0202,6.06,,5f7060c01f8f48d1be97cbc827281588
31.195613,121.40425,1,0.0193,5.79,,9594b819d9893a31a81063102a8ff744
31.17247,121.404203,7,0.01518,4.554,,54dc732575c0de121a462016c713cf58
31.17247,121.404203,6,0.02979,8.937,,eecccc0661e7552bebfc4b7601a641f6
31.166058,121.403691,2,0.01254,3.762,,0473d184879abe4a5bdd6bb41a0c4e24
31.166058,121.403691,8,0.01427,4.281,,a259036f06482488db90b865047b20c4
31.166058,121.403691,7,0.02234,6.702,,99837afcd5627e3e2a737f024815a21e
31.166058,121.403691,7,0.02937,8.811,,576d6491367b05c7cc8376ba241405e5
31.166058,121.403691,8,0.01153,3.459,,6b5c75513ba2f4abfbd051d010724a70
31.355737,121.403678,7,0.02988,8.964,,6fd30582521cdabf3cc251e38dab2e42
31.355737,121.403678,6,0.01901,5.703,,6524910740c11568213bc163411bb5ef
31.355737,121.403678,2,0.02939,8.817,,b3e6e1983dd47e79a0eac0376bb76bde
31.355737,121.403678,3,0.02105,6.315,,aacec7682969c72d5410c4c9caf200f9
31.355737,121.403678,8,0.01779,5.337,,d52809e2a30f29661d96e154950da05c
31.255173,121.403569,7,0.02398,7.194,,01ac809aeda994a210743b0c041c8fdf
31.255173,121.403569,8,0.01156,3.468,,b737812862267990b9ee5c9a4d8b94ca
31.255173,121.403569,1,0.02904,8.712,,d98c3e38d667279992c92745e5816852
31.255173,121.403569,1,0.02602,7.806,,cb2b46fbebb419d51334bae81e613dcc
31.255173,121.403569,8,0.02921,8.763,,bbc641f47bdcc2f14e38fffdc39227c6
31.147903,121.403379,5,0.02752,8.256,,b360e2d5f873d7a825587f40553fa7c5
31.147903,121.403379,5,0.01311,3.933,,ec152b379b6db95ef6d372d52f28324b
31.147903,121.403379,1,0.01378,4.134,,4961cd502b9f7dccda3f11e3f2cea53f
31.147903,121.403379,5,0.01155,3.465,,09638f35493ab400d63cd2688a7d0660
31.147903,121.403379,1,0.02895,8.685,,c0a2a42d86c010e31a6a6eccf19a8604
31.147903,121.403379,1,0.01469,4.407,,6936384752bc76db859ea9f1900bbcb3
31.147903,121.403379,2,0.02605,7.815,,636b021079059ea6e6aa7b1be034150a
31.147903,121.403379,3,0.02159,6.477,,33e42009578e7dbe84a5a5a07ec1c585
31.147903,121.403379,6,0.01918,5.754,,b6766ba9a26febba2fc87d2dbf22a6e3
31.308964,121.403345,2,0.01068,3.204,,79df4d0099d33779425017c30ad557ba
31.308964,121.403345,4,0.01245,3.735,,0d1203a5a03cc66d7e20bcdc5560a051
31.308964,121.403345,3,0.01455,4.365,,bdb5bbf94fb3b9f71d34c85b1524eaec
31.308964,121.403345,3,0.01304,3.912,,a9e003d4fc25ea849ae457803d0e9792
31.308964,121.403345,3,0.01326,3.978,,7aaa00e52f1117bb5a15d09f6252a2de
31.308964,121.403345,2,0.02323,6.969,,ac03daf0605353b5d9f38f90afbe83d4
31.211485,121.403238,6,0.02242,6.726,,95f84ae537c4b5dfea2f8dddab4e26de
31.211485,121.403238,7,0.01398,4.194,,1d966671aad8a2736a8220a34b781bd3
31.280339,121.402957,7,0.02974,8.922,,d052b610c2b1a21cb4ca9a9d0a93ef21
31.280339,121.402957,8,0.02605,7.815,,dcd28b8db3a85291e4811ef3d8611c4d
31.280339,121.402957,9,0.01779,5.337,,bb67f703adc54f32dbfced8e77051c7c
31.280339,121.402957,5,0.01156,3.468,,cc02e49e5f4393bb4944904826872c6c
31.266232,121.402951,8,0.02093,6.279,,1c8ecef8a8c5b8915361f378caca6302
31.266232,121.402951,7,0.02576,7.728,,e9b582b722907c75ad9444224a74dd89
31.266232,121.402951,3,0.01228,3.684,,6ce5bec521a82b5a4ec4d5968629dbfa
31.109649,121.402441,3,0.02319,6.957,,a90f65084b640278bf65d140c931c84d
31.109649,121.402441,8,0.01232,3.696,,a6cea3cd9698fa99867740a11552f23e
31.117844,121.402074,6,0.01637,4.911,,fe90b675418602b0015e52cf70e0aa7e
31.117844,121.402074,1,0.02238,6.714,,1ae8dfb7afa36df91cb6c00807053749
31.117844,121.402074,5,0.01725,5.175,,6f05bf30494d4cb8af88dc718103a577
31.117844,121.402074,7,0.01258,3.774,,8e5e14e5d1315690d57c95f2c5a63810
31.100465,121.401931,7,0.01122,3.366,,0cdf0d120401bcbd2102264c7c5bd0cb
31.100465,121.401931,3,0.02328,6.984,,e4217f5b80c5ece2a1b26bd8e0566f32
31.100465,121.401931,4,0.02647,7.941,,8157f0bd4635bd153c9982837b502971
31.100465,121.401931,9,0.02467,7.401,,a2494ce5147123ff57d3ccb60699175d
31.100465,121.401931,2,0.01385,4.155,,0524367050b3aaae380d6055f1e2b2b1
31.100465,121.401931,2,0.02679,8.037,,81b0c4adcd874b2d055e304bd62cc621
31.100465,121.401931,4,0.01877,5.631,,aca390816c506974a988e747c0e43b10
31.100465,121.401931,9,0.02064,6.192,,2177449ec24b2abceffe7c429bc01b70
31.460409,121.401649,7,0.01785,5.355,,b29325b38c5203a4483ec0cc5b9f234d
31.460409,121.401649,2,0.01438,4.314,,3f5351e230f43169bd223d98c2dd15d6
31.201259,121.40143,6,0.01274,3.822,,d3498f0e1664a0b477e647b8e92e6f7e
31.201259,121.40143,3,0.01734,5.202,,3c92327148c83cdf6118f03617e881d2
31.201259,121.40143,8,0.01552,4.656,,35280501247642cf53220f0a114aff07
31.201259,121.40143,1,0.01387,4.161,,6f9488062d5c55a039de4be92762b813
31.201259,121.40143,8,0.01128,3.384,,6c2ad19d6efb1305ef2e4793ef3e8764
31.201259,121.40143,6,0.02328,6.984,,22862ce08e97a040d628ad0b23886ccc
31.201259,121.40143,4,0.02282,6.846,,2cf0719369038466705c86a5a9c83fe0
31.218812,121.401309,5,0.02816,8.448,,a592efa433364a4f57ef7db57c3fad24
31.218812,121.401309,8,0.02824,8.472,,64571492044211addb8b67ef3036bfb6
31.218812,121.401309,1,0.0258,7.74,,ac57773d16feb5201a255eb52f401167
31.060659,121.399957,8,0.02869,8.607,,a79a4895f1ca2f0c8f2052236b4f29b5
31.060659,121.399957,4,0.01593,4.779,,05861183c65a9713ca4d618a9da4235d
31.146311,121.399951,1,0.01103,3.309,,32fe7ac381b3c268c3dcafa384fca323
31.146311,121.399951,4,0.02086,6.258,,6c5b9e83c2c328707710f8c5965b94e0
31.146311,121.399951,5,0.01894,5.682,,7680fae078d4c19fafd3cc7e0971bc14
31.146311,121.399951,3,0.02812,8.436,,e1becab95c4c06cf043fe18113bb99a3
31.146311,121.399951,1,0.01453,4.359,,ccaa4683cdb1e3eb4f08206c17411113
31.146311,121.399951,3,0.01079,3.237,,0c9f5bffba30b60d00469302f222f91d
31.146311,121.399951,1,0.02412,7.236,,df9a0403c92f4843e31fec7273628b14
31.146311,121.399951,8,0.02686,8.058,,9986ce9fd1b324ef25a12cae44db7d7a
31.146311,121.399951,6,0.01781,5.343,,dedc0fc1f1cf549109aa821ed184152b
31.146311,121.399951,3,0.01244,3.732,,52319c70af019e47e6d7a3f79abf6152
31.146311,121.399951,3,0.02289,6.867,,638d2c47e8bf4cd8bc1c76ce3b83343c
31.069757,121.399847,8,0.0199,5.97,,3c2452d507e67ab31978cda577ff0226
31.069757,121.399847,7,0.01815,5.445,,ffddcc270716c9db95c88bd33cbf50a6
31.069757,121.399847,4,0.02491,7.473,,3a0366495d3c879a7f85d13c6bcf37b6
31.069757,121.399847,4,0.02801,8.403,,cb1f476c61e581343aa7c7393e29002e
31.069757,121.399847,8,0.02719,8.157,,888a708dd1b650b2c0346c4ce856ffb3
31.069757,121.399847,1,0.02447,7.341,,0cf1fe8168a212e4edac79e1b149d767
31.069757,121.399847,6,0.02719,8.157,,082a508d8b9cf825ce30e8e4f22edf7c
31.069757,121.399847,1,0.01601,4.803,,49fe51f69f218a55492a7b1423706026
30.900531,121.399787,5,0.01702,5.106,,67f833288760852ab120b7c703ff552a
30.900531,121.399787,9,0.02884,8.652,,7d4b3a0678226b00f9c7848a9b07d94d
30.963144,121.39936,7,0.02404,7.212,,e4008373a9dd7f586aea3ae5f1f1af58
30.963144,121.39936,1,0.0241,7.23,,8deb45f3c88754eaee74cba53053dad4
31.246097,121.39928,1,0.02422,7.266,,76c7315edd7ced7544e041bfab135bbb
31.246097,121.39928,1,0.0115,3.45,,bd38acf20f9ca35e1f18d7152ece9711
31.246097,121.39928,8,0.01277,3.831,,f22d03d09716731c368b7fd3685e016f
31.246097,121.39928,7,0.01659,4.977,,7340a8a4e5fb017696569982acece315
31.246097,121.39928,6,0.02374,7.122,,2cf84df73f1b68bc84b7792bdfd4fc08
31.246097,121.39928,9,0.0241,7.23,,8b9b535a22fd6dc0e7cd54e66482829b
31.246097,121.39928,3,0.0286,8.58,,e28dc38bafc50289d3eb48b6b52866d6
31.260742,121.399188,1,0.02706,8.118,,40e59f71f0facda1a5cc48e1b5b25bda
31.26604,121.399004,4,0.02142,6.426,,dbffe3ce69359f19e83dbf81fc6cfe74
31.26604,121.399004,4,0.01405,4.215,,e209d2b73843aaa54b57f871ad6201c5
31.26604,121.399004,1,0.01248,3.744,,d564c973416007e1613f55dd555c4b0d
31.106759,121.398956,9,0.01117,3.351,,c48c7bbc5df45ad7b746c36e7fcc3acb
31.106759,121.398956,4,0.01378,4.134,,a7e3eabf074d68e7fdda000d0c85447a
31.106759,121.398956,6,0.01857,5.571,,33f0c1c6ebcea20e0c2d721861445da0
31.106759,121.398956,6,0.02768,8.304,,33455ef30a16b2f3ea7fe88438983268
31.131231,121.398758,2,0.01478,4.434,,943812c24fde771aa562d46b3213d23f
31.131231,121.398758,7,0.01095,3.285,,e0a98b468ee1d0501c35c9d109cc7738
31.131231,121.398758,7,0.01194,3.582,,f99a3bec7a686970623038cd50cd395f
31.131231,121.398758,8,0.01687,5.061,,80c7e8317ae1e749889d5d1eb3f6c30d
31.131231,121.398758,6,0.02923,8.769,,3587029c86f8cfd9aab2de5cfdcf475d
31.131231,121.398758,7,0.01247,3.741,,8d55c3149e9f5c8f9ea7c0cee2fcc2b2
31.131231,121.398758,2,0.01948,5.844,,dc8e6ffedaacba0548ba4a848c9d635a
31.131231,121.398758,9,0.02685,8.055,,ea3165f08bed03bb8e1f103cccb0ae3c
31.131231,121.398758,1,0.01669,5.007,,29f7f861f372b807098bf266b092d557
31.131231,121.398758,9,0.02745,8.235,,132cbb755048d7a3e430639198d68a9f
31.131231,121.398758,3,0.02565,7.695,,083ed320fc262caa00820e07f48ffa9b
31.131231,121.398758,4,0.02601,7.803,,4178a01fbd0906689a867ae2d87b3b08
31.131231,121.398758,6,0.02629,7.887,,ab9047aeefe32a5e5923192954a10e69
31.131231,121.398758,8,0.01003,3.009,,9f009e4c3e0e28251ddfc07776fc1c62
31.131231,121.398758,6,0.02227,6.681,,ff9f9308f3cc0999fe7ed434187b6cf7
31.131231,121.398758,8,0.01471,4.413,,be902d860f19f519cfa47f2e20184d93
31.131231,121.398758,1,0.01578,4.734,,b48bff852461c9b30778ce946cd150ca
31.131231,121.398758,1,0.02661,7.983,,ab1e0939ecd18c340a6364f13325a3db
31.131231,121.398758,1,0.01044,3.132,,ac0e070b5f5cda2421f03dd6c68da36e
31.131231,121.398758,6,0.01428,4.284,,04d97954481362091ba878e8297e28ca
31.131231,121.398758,6,0.0127,3.81,,bec21f129a1bb12a5711f98a657e1f87
31.131231,121.398758,5,0.02929,8.787,,ce76a7a3ac1356745b909c456dadce9e
31.131231,121.398758,9,0.01691,5.073,,9798487308823c395570f19fbece20cf
31.131231,121.398758,1,0.0162,4.86,,b2a8f0a1846201e3a884941fba46934d
31.131231,121.398758,2,0.01872,5.616,,d3fe911e29d7d4d9f3e01f3465b6c5b1
31.131231,121.398758,1,0.02683,8.049,,ca73743bfa151c855b0beb9f7257850d
31.087507,121.398717,3,0.02946,8.838,,abfd9663fb824c31a66ee5e438393727
30.960195,121.398632,7,0.0267,8.01,,20362710a662cbadd58ef4a543ef6bbd
31.270302,121.398224,5,0.01599,4.797,,604fe792f942e132d2267468243cade1
31.176379,121.397706,2,0.01034,3.102,,83154aebdd1756bb2ed9d40c587d7dcb
31.176379,121.397706,5,0.02345,7.035,,cd2bde4543eda7f006130df0800be7fe
31.305269,121.397452,6,0.02671,8.013,,586417c3d34eeb0dcae35dff594cac80
30.831909,121.397355,7,0.01607,4.821,,8a7f094ca1bce97c702b71750fe147cf
30.802978,121.397313,3,0.02919,8.757,,5102496c970e2d2b397218a67b383826
31.216359,121.397227,3,0.01862,5.586,,7730019c24cc3bd63a7002a3c0304965
31.216359,121.397227,6,0.01243,3.729,,76f90c2f67d26d31fbc6f3232aa2049e
31.216359,121.397227,8,0.01124,3.372,,4b263ec95e8b4ddc2b7d43d5eeee9dea
31.030806,121.396875,7,0.01816,5.448,,a09b766dae8e9aa2dd797477667e06e4
30.801265,121.395878,4,0.02287,6.861,,b3bb85f7b0d033bde14ce3e8a52865ac
30.801265,121.395878,7,0.02929,8.787,,a60459db5bcbda94385ae45a7853179a
30.801265,121.395878,4,0.01134,3.402,,720cceaa6f470ca6a63e2bea3d18ef18
31.241362,121.395822,9,0.02314,6.942,,879e97ff4262e45f657ec69a3fa5b84f
31.276349,121.39526,2,0.02442,7.326,,a91d9a6636b98d39e50e669d9b3bf442
31.276349,121.39526,8,0.02454,7.362,,4d893f939db30d6a2379d54286e2836e
31.276349,121.39526,4,0.01579,4.737,,2571d552437112102562d524bdf9a76a
31.276349,121.39526,7,0.01115,3.345,,e79af10dc5a7dc95165da77b73604b7d
31.276349,121.39526,2,0.01324,3.972,,65df27c7503930ba39653b0d061ab212
31.276349,121.39526,9,0.02804,8.412,,ff4634b135c6fbdab6ffcd3d464d90cf
31.276349,121.39526,7,0.01651,4.953,,92cfccdbb721a4f465b03926572f7913
31.202118,121.395128,7,0.01726,5.178,,2725e66a5f40d179cafc557ff109ff54
31.202118,121.395128,3,0.02226,6.678,,30217ed3290399fd10bb8a31d2c9796d
31.202118,121.395128,4,0.01071,3.213,,92ce266e3adf969a9ce39e716d0cc766
31.202118,121.395128,3,0.01689,5.067,,0d3affea7561cff1fb41de03d4479d98
31.202118,121.395128,3,0.02336,7.008,,470b71645f1bce62caf97b8c7708c8cc
31.202118,121.395128,9,0.01181,3.543,,869502b91ce742bda13ec9cca3cd5f3f
31.168853,121.394657,1,0.02374,7.122,,ec7c1b27fe54f3e5781c16baf4210a03
31.168853,121.394657,1,0.02154,6.462,,f37e36f99a9881dd3659036b8d0c206f
31.168853,121.394657,3,0.01393,4.179,,e2d4f16bf6f746a9cc37c323521d83c0
31.168853,121.394657,3,0.02187,6.561,,1d0c3b868336c05e791f4cd766ef4417
31.114131,121.394475,2,0.02226,6.678,,cf869f849b5e55fd193dfc3894671f86
31.265326,121.394456,5,0.02584,7.752,,ac068c3dfa03c44fd82e79965b255b6a
31.265326,121.394456,4,0.02884,8.652,,76654c8179f0400d6048c1b78e42efb4
31.265326,121.394456,8,0.01471,4.413,,cf7c9dfdde64aa16edfc0191c9c00060
31.268263,121.394134,6,0.0198,5.94,,483d82ffb8613e56e1745ba23e56135d
31.193409,121.393885,1,0.02149,6.447,,e446499892d3e5a4930ffb882262d7b2
31.193409,121.393885,6,0.01496,4.488,,b4ed0bd6f6087ff2309cf8ddfab1737e
31.32087,121.393055,7,0.01145,3.435,,5cfc8f4b356340b698a1b5b2bf7c6094
31.113501,121.393037,2,0.01043,3.129,,cf51c304b50a3cfcbbec8c70f7258cb3
31.113501,121.393037,5,0.02974,8.922,,409956d91e2ded6be306412ff4f18b72
31.113501,121.393037,3,0.02241,6.723,,fdb1c37d47f3dae71cbd8769615c6a84
31.113501,121.393037,7,0.01889,5.667,,ef0fba10c273b537562a50ddef8ce6de
31.258677,121.392956,5,0.0137,4.11,,f11f7639e7a46eda6aa611d0388265a4
31.258677,121.392956,7,0.01946,5.838,,1b3435edd1c3f5f14baa9abae1a9b04b
31.258677,121.392956,5,0.02125,6.375,,a7d27de93e14090e9d356141e8932cd4
31.258677,121.392956,5,0.01857,5.571,,4dbc281e101f8c68ebf9e483262885b1
31.296405,121.392803,2,0.01004,3.012,,5f2d38c6ce5893afce8509f95e69385b
31.296405,121.392803,6,0.01684,5.052,,e7de8632bf8b1fa0539978f30d39091f
31.296405,121.392803,1,0.01665,4.995,,efdd94f1736ce1bb38b862ea243e0e6b
31.296405,121.392803,2,0.02889,8.667,,2123c4b8b143af057fb687478907c795
31.149062,121.392526,7,0.0204,6.12,,a066a592161f1247b51538210bccd348
31.1171,121.391692,3,0.01294,3.882,,0532c6473d173f636c673968b7de4419
31.364503,121.391608,4,0.01091,3.273,,07f6e4c73bf3b1e150f6a1d78c6c42e4
31.364503,121.391608,7,0.02148,6.444,,32af2d5107481d79df7756137b62a36f
31.364503,121.391608,1,0.01958,5.874,,de4685f9bb848b8a1b755236c089bb93
31.364503,121.391608,9,0.01004,3.012,,816612104f74d01f4a0e58873858a723
31.217261,121.391532,9,0.02382,7.146,,4afd4b545a86ff1fc6a14857cde3ca13
31.22135,121.391319,9,0.01099,3.297,,7ddd15898c583ab545ebb1361e95280e
31.22135,121.391319,4,0.01623,4.869,,bd327c82df463d737903f53a59a25cb8
31.22135,121.391319,6,0.02659,7.977,,e04a06531072aa9b1aa996ac901c8634
31.22135,121.391319,7,0.02281,6.843,,e9a6b9dbdf2c81bfcde3a814b1854a08
31.22135,121.391319,3,0.01904,5.712,,820fb15b785020a8f2909652d69896fa
31.242841,121.391309,3,0.01533,4.599,,e0720d50a6d9aba1c93766b3268f82d0
31.395694,121.391302,6,0.02529,7.587,,15dee585744f3cede826be776ad83c29
31.395694,121.391302,9,0.02021,6.063,,ca06792c2f4dc27a633bf0b56c957a59
31.216659,121.391301,1,0.01714,5.142,,a67a99b0e57d78091ded81b534648a06
31.134548,121.39095,4,0.01616,4.848,,d66defc6d2af71f41e001353d3e2fbdf
31.134548,121.39095,9,0.01974,5.922,,7bdfaaa3abf9aeaac55cb8c7f4c29b4f
31.134548,121.39095,2,0.01166,3.498,,6941fdf8a1c4fa9c02fcc7301650d7d0
31.134548,121.39095,9,0.0288,8.64,,5d3fb9769f9794c2817cdc22272c7f3b
31.134548,121.39095,9,0.01141,3.423,,e0c32202212ed60c8e07fd7bba8baf9a
31.134548,121.39095,1,0.01058,3.174,,7d6e2778174e346b9832d1dc1ae31ed5
31.134548,121.39095,6,0.01895,5.685,,28560140db102ecaecd4bb18f1b2a7b7
31.134548,121.39095,9,0.02031,6.093,,dcd60d6c211017d851a394d633eb661c
31.10888,121.390919,9,0.02529,7.587,,ea6e6663280259d2d8e83b64153fca51
31.10888,121.390919,1,0.01684,5.052,,da9bd8f88bc59f05da9a7437d3ae2e53
31.10888,121.390919,8,0.02668,8.004,,4bfa90a71b6becbd9dbaa86657a86a7b
31.10888,121.390919,3,0.02522,7.566,,029d4ebe5120b16dab83f4d3d39c47db
31.10888,121.390919,5,0.01037,3.111,,ec845997a3d9c5eddfc96ede92d12808
31.10888,121.390919,4,0.02431,7.293,,c69b6fba31cc4e5165978690810f8429
31.10888,121.390919,7,0.01258,3.774,,50bf0a8e60b1d01eb8f143ddd9aa04c4
31.10888,121.390919,8,0.02514,7.542,,bb4b4dcd28e3108c4cb56043cb94180a
31.080824,121.390896,8,0.01792,5.376,,3894af54416d038ffc76fab8a17d8274
31.080824,121.390896,1,0.01585,4.755,,27a2966b10008764956317bea0417b85
31.002479,121.390889,1,0.01789,5.367,,67f65f153e3641e7fafcc1127b7d5408
31.002479,121.390889,8,0.01978,5.934,,bb8a60eca82bb138f5085c932cff1c09
31.002479,121.390889,6,0.01484,4.452,,106c9c540c0f3b59a61f6b8d861db162
31.002479,121.390889,4,0.02412,7.236,,06c391a99f1df71e7315b55f05572f18
31.002479,121.390889,2,0.01273,3.819,,9558ccd7ee74cce81427173a79150efd
31.182198,121.390214,7,0.02215,6.645,,940db2352c8eb0030a347882aa3c2bff
31.182198,121.390214,4,0.01336,4.008,,ad87e35a389142d6fe98e4f03789f94e
31.182198,121.390214,7,0.01419,4.257,,beaa5c558a73c704eba3b235271704cf
31.252495,121.390194,6,0.01458,4.374,,24dea6a5e1f919bfc3c491a2ff9ffff1
31.252495,121.390194,6,0.01839,5.517,,ef0387f69eb1ead7c8ef83d0b268f347
31.252495,121.390194,2,0.01566,4.698,,087ddf3a3b35d3b36eb6db6fc3e17e5f
31.252495,121.390194,7,0.02284,6.852,,304ddd22309437ff866a9089f0462dfc
31.252495,121.390194,6,0.02039,6.117,,d7e9f9a469c029ae35783ea3338f322f
31.288777,121.390078,5,0.02129,6.387,,d4108d7acfa625de678ffb9ac0e97045
31.288777,121.390078,2,0.02609,7.827,,3cb0429ae218b879979dbdea175c9c17
31.288777,121.390078,9,0.01958,5.874,,c674c6c0a19a0c424d727a4ba5221a44
31.19979,121.389906,3,0.01607,4.821,,d8c2a7558d70ae17e91bbd60b332f82d
31.19979,121.389906,3,0.01987,5.961,,b19c49edeef1f8edd5892146732701d1
31.19979,121.389906,4,0.02878,8.634,,0fa9e214bcc45803271834e1bfa22236
31.253394,121.389864,7,0.02368,7.104,,95bfff4838cd9f7b89e9c39f3e21f668
31.253394,121.389864,1,0.02623,7.869,,b992d38d2fca990e6ff465692e5177fe
31.253394,121.389864,2,0.01393,4.179,,4fcec377bca388128ee0073dd5f03303
31.059755,121.389723,2,0.02466,7.398,,a24ef2958c55c444a87ef14c8fa089ef
31.158202,121.389411,2,0.02595,7.785,,6922661bea7dfb4a62fef4897f3c950c
31.158202,121.389411,6,0.02872,8.616,,44985766c0b41b6f7e4fb12f7a02720a
31.158202,121.389411,2,0.01357,4.071,,c1d219e8aad76e2b4ad781e71fa3ae05
31.127539,121.389284,9,0.02468,7.404,,65103425c055fe074f97522570502b84
31.120864,121.389141,2,0.02117,6.351,,6a39aa889b463577abe807dfed30f5c7
31.120864,121.389141,5,0.02589,7.767,,0c8a520cf23146cc196e617f73334c27
31.120864,121.389141,6,0.0151,4.53,,ee7d82d70d086044da6a3644c5d28f60
31.120864,121.389141,9,0.02214,6.642,,5b1f35e3dc398be6718a0556544fb2d3
31.120864,121.389141,2,0.01134,3.402,,b72877b946adb2398e92018aed0a8590
31.120864,121.389141,7,0.0231,6.93,,7feffe3293884e90bf615bc2442cc8ea
31.120864,121.389141,5,0.01749,5.247,,5e7d106adc4a313357afdf5d29c7539f
31.120864,121.389141,2,0.01203,3.609,,7e8510df7b6b57308ca71a4f8207d566
31.120864,121.389141,9,0.02021,6.063,,02dac821aec5ca2b8cf85bf955904905
31.120864,121.389141,3,0.01764,5.292,,3f8214d9d42138dc4f5219bb36d99779
31.120864,121.389141,2,0.0117,3.51,,9ea2631acb34ad99b34820e688675109
31.120864,121.389141,2,0.02151,6.453,,dc560395ffc66fcfef2ffc33d0d1cf0b
31.120864,121.389141,2,0.01197,3.591,,fbc10dc0e5461e4735de2f59f4c88c00
31.120864,121.389141,7,0.01413,4.239,,0a5e9d3d2f7bd64c13d23001f40be126
31.120864,121.389141,3,0.02428,7.284,,3f58a3deb3b3bbb8a5779493b717b57b
31.120864,121.389141,9,0.01725,5.175,,cee7ad618860f852ed199b3dc5680668
31.120864,121.389141,3,0.01529,4.587,,2fef013f1b713682623abe96c9424b6a
31.301057,121.388942,4,0.01411,4.233,,a4b20765950d6076bf0b80a15cf750fb
